filename,width,height,class,xmin,ymin,xmax,ymax
50952880_RigV1_2550.InnerSphere Sphere2018.04.05-20.33.36.png,1280,720,50952880,479.999939,362.941162,799.9999389999999,682.941162
13462173_2_RigV1_1978.Out12 Sphere2018.04.06-12.50.56.png,1280,720,13462173_2,545.0002440000001,427.94073499999996,735.0002440000001,617.940735
BarefootChardonnay_RigV1_1978.Far24 Sphere2018.04.06-13.10.10.png,1280,720,BarefootChardonnay,564.9992070000001,262.940857,714.9992070000001,622.940857
California_Roots_Pinot_Grigio_BetaRigV1_1978.Far7 Sphere2018.04.06-13.20.56.png,1280,720,California_Roots_Pinot_Grigio,749.603149,264.25158700000003,899.603149,624.251587
BarefootChardonnay_AlphaRigV1_1978.Far18 Sphere2018.04.06-13.10.05.png,1280,720,BarefootChardonnay,364.364044,280.613037,514.364014,640.613037
17125355_AlphaRigV1_1978.Far21 Sphere2018.04.06-13.07.40.png,1280,720,17125355,345.255859,281.68023700000003,495.255859,641.680237
16293119_BetaRigV1_1978.Out1 Sphere2018.04.06-13.06.42.png,1280,720,16293119,767.85437,280.11090099999996,917.8543699999999,640.110901
California_Root_Chardonnay_AlphaRigV1_2550.InnerSphere Sphere2018.04.05-20.17.03.png,1280,720,California_Root_Chardonnay,480.311401,164.386292,680.3114009999999,564.386292
CaliforniaRootsMoscato_BetaRigV1_2550.Out18 Sphere2018.04.05-20.17.57.png,1280,720,CaliforniaRootsMoscato,753.2646480000001,272.83337400000005,903.2646480000001,632.833374
Barefoot_Moscato_BetaRigV1_2550.Far13 Sphere2018.04.05-20.08.43.png,1280,720,Barefoot_Moscato,636.680908,263.314331,786.680908,623.3143309999999
Barefoot_Moscato_BetaRigV1_1978.Far22 Sphere2018.04.06-13.11.22.png,1280,720,Barefoot_Moscato,696.258789,270.194458,846.2587890000001,630.194458
CaliforniaRootCabernet_BetaRigV1_1978.Out23 Sphere2018.04.06-13.18.06.png,1280,720,CaliforniaRootCabernet,664.2957759999999,263.48761,814.2957759999999,623.48761
California_Roots_Pinot_Grigio_RigV1_1978.Out27 Sphere2018.04.06-13.21.51.png,1280,720,California_Roots_Pinot_Grigio,565.000305,262.94104,715.000305,622.94104
47985484_RigV1_1978.Out23 Sphere2018.04.06-12.56.01.png,1280,720,47985484,564.9998780000001,262.940857,714.9998780000001,622.940857
53038403_RigV1_2550.Far26 Sphere2018.04.05-20.38.57.png,1280,720,53038403,565.0006099999999,262.941101,715.0006099999999,622.941101
CaliforniaRootsRedBlend_RigV1_1978.Out13 Sphere2018.04.06-13.22.50.png,1280,720,CaliforniaRootsRedBlend,565.0001219999999,262.941284,715.0001219999999,622.941284
CaliforniaRootCabernet_RigV1_2550.Far34 Sphere2018.04.05-20.15.11.png,1280,720,CaliforniaRootCabernet,565.000549,262.940735,715.000549,622.940735
CaliforniaRootCabernet_BetaRigV1_2550.Far19 Sphere2018.04.05-20.14.57.png,1280,720,CaliforniaRootCabernet,698.93219,270.807068,848.93219,630.807068
Barefoot_Pinot_Noir_BetaRigV1_2550.Far34 Sphere2018.04.05-20.10.18.png,1280,720,Barefoot_Pinot_Noir,682.1868900000001,265.454529,832.1868900000001,625.454529
Barefoot_Moscato_BetaRigV1_2550.Far14 Sphere2018.04.05-20.08.44.png,1280,720,Barefoot_Moscato,668.31427,265.19104,818.31427,625.19104
13300536_RigV1_2550.Out19 Sphere2018.04.05-20.45.32.png,1280,720,13300536,564.9998780000001,262.941223,714.9998780000001,622.941223
JoelGottSauvignonBlanc2014_AlphaRigV1_2550.Out30 Sphere2018.04.05-20.23.03.png,1280,720,JoelGottSauvignonBlanc2014,414.500885,272.206787,564.500854,632.206787
50952880_BetaRigV1_1978.Out24 Sphere2018.04.06-12.52.22.png,1280,720,50952880,728.682007,445.42144800000005,918.682007,635.421448
California_Roots_Pinot_Grigio_BetaRigV1_2550.Far14 Sphere2018.04.05-20.18.32.png,1280,720,California_Roots_Pinot_Grigio,650.45752,264.483337,800.45752,624.483337
47985484_AlphaRigV1_2550.Far8 Sphere2018.04.05-20.36.12.png,1280,720,47985484,484.20361299999996,264.274963,634.203613,624.274963
BarefootCabernetSauvignon_BetaRigV1_2550.Out5 Sphere2018.04.05-20.50.13.png,1280,720,BarefootCabernetSauvignon,796.85498,267.112671,946.8549800000001,627.112671
13462173_2_BetaRigV1_1978.Far20 Sphere2018.04.06-12.50.29.png,1280,720,13462173_2,677.764221,434.78076200000004,867.7642210000001,624.780762
California_Roots_Pinot_Grigio_AlphaRigV1_2550.Far26 Sphere2018.04.05-20.18.44.png,1280,720,California_Roots_Pinot_Grigio,363.02124,275.989868,513.02124,635.989868
JoelGottSauvignonBlanc2014_AlphaRigV1_1978.Far5 Sphere2018.04.06-13.24.34.png,1280,720,JoelGottSauvignonBlanc2014,432.42431600000003,265.869019,582.424316,625.8690190000001
15207232_BetaRigV1_1978.Out14 Sphere2018.04.06-13.00.47.png,1280,720,15207232,663.355164,263.42956499999997,813.355164,623.429565
85669500_BetaRigV1_2550.Out32 Sphere2018.04.05-20.34.45.png,1280,720,85669500,638.070984,432.905273,828.070984,622.9052730000001
California_Root_Chardonnay_AlphaRigV1_1978.Far13 Sphere2018.04.06-13.18.35.png,1280,720,California_Root_Chardonnay,477.73083499999996,263.28857400000004,627.730835,623.288574
CaliforniaRootCabernet_AlphaRigV1_1978.Out5 Sphere2018.04.06-13.17.48.png,1280,720,CaliforniaRootCabernet,397.438599,264.34381099999996,547.4385990000001,624.3438110000001
17125355_AlphaRigV1_2550.Far1 Sphere2018.04.05-20.48.20.png,1280,720,17125355,441.241211,263.92810099999997,591.241211,623.928101
52644170_BetaRigV1_2550.Out11 Sphere2018.04.05-20.38.04.png,1280,720,52644170,682.163025,264.004211,832.163025,624.004211
California_Roots_Pinot_Grigio_RigV1_1978.Out23 Sphere2018.04.06-13.21.47.png,1280,720,California_Roots_Pinot_Grigio,564.9998780000001,262.940857,714.9998780000001,622.940857
BarefootRiesling_AlphaRigV1_1978.Out25 Sphere2018.04.06-13.15.41.png,1280,720,BarefootRiesling,482.65387000000004,266.680847,632.65387,626.680847
California_Root_Chardonnay_AlphaRigV1_1978.Far23 Sphere2018.04.06-13.18.45.png,1280,720,California_Root_Chardonnay,507.59417699999995,264.473328,657.594177,624.473328
47934912_RigV1_1978.Far13 Sphere2018.04.06-13.02.38.png,1280,720,47934912,565.0000610000001,262.940857,715.0000610000001,622.940857
50952880_RigV1_2550.Far24 Sphere2018.04.05-20.32.48.png,1280,720,50952880,544.9992679999999,427.940796,734.9992679999999,617.940796
JoelGottSauvignonBlanc2014_AlphaRigV1_1978.Out17 Sphere2018.04.06-13.25.21.png,1280,720,JoelGottSauvignonBlanc2014,357.5159,265.178589,507.5159,625.178589
sutterHomeBox_BetaRigV1_2550.Far12 Sphere2018.04.05-20.23.24.png,1280,720,sutterHomeBox,670.182434,267.0401,820.182434,627.0401
13300536_AlphaRigV1_1978.InnerSphere Sphere2018.04.06-13.04.51.png,1280,720,13300536,433.56591799999995,167.024292,633.565918,567.024292
California_Roots_Pinot_Grigio_BetaRigV1_1978.Out21 Sphere2018.04.06-13.21.45.png,1280,720,California_Roots_Pinot_Grigio,737.989014,269.92749,887.9890140000001,629.92749
13300536_RigV1_1978.Out24 Sphere2018.04.06-13.04.37.png,1280,720,13300536,564.999146,262.940796,714.999146,622.940796
BarefootChardonnay_RigV1_2550.Far27 Sphere2018.04.05-20.07.43.png,1280,720,BarefootChardonnay,565.000854,262.94104,715.000854,622.94104
47934912_RigV1_2550.Out29 Sphere2018.04.05-20.44.29.png,1280,720,47934912,565.000549,262.941223,715.000549,622.941223
13300260_RigV1_2550.Far25 Sphere2018.04.05-20.42.36.png,1280,720,13300260,565.000488,262.940735,715.000488,622.940735
47934912_BetaRigV1_1978.Out33 Sphere2018.04.06-13.03.33.png,1280,720,47934912,677.5343019999999,267.675415,827.5343019999999,627.675415
California_Roots_Pinot_Grigio_BetaRigV1_2550.Far23 Sphere2018.04.05-20.18.41.png,1280,720,California_Roots_Pinot_Grigio,707.369324,272.984375,857.369324,632.984375
JoelGott815CabernetSauvignon_AlphaRigV1_1978.Out36 Sphere2018.04.06-13.24.27.png,1280,720,JoelGott815CabernetSauvignon,348.254242,272.889343,498.254242,632.8893429999999
85200011_AlphaRigV1_1978.Far22 Sphere2018.04.06-12.59.06.png,1280,720,85200011,500.19177199999996,264.722473,650.191772,624.722473
13300536_AlphaRigV1_1978.Far28 Sphere2018.04.06-13.04.07.png,1280,720,13300536,446.67736799999994,266.90918,596.677368,626.90918
JoelGottSauvignonBlanc2014_AlphaRigV1_2550.Far20 Sphere2018.04.05-20.22.18.png,1280,720,JoelGottSauvignonBlanc2014,430.29522699999995,270.316467,580.295227,630.316467
JoelGott815CabernetSauvignon_AlphaRigV1_1978.Far11 Sphere2018.04.06-13.23.27.png,1280,720,JoelGott815CabernetSauvignon,486.996704,264.137451,636.996704,624.1374509999999
15207232_AlphaRigV1_1978.Out14 Sphere2018.04.06-13.00.47.png,1280,720,15207232,380.465088,264.63867200000004,530.465088,624.6386719999999
13300536_BetaRigV1_2550.Out22 Sphere2018.04.05-20.45.36.png,1280,720,13300536,691.940979,269.747253,841.9409789999999,629.747253
50952880_BetaRigV1_2550.Far15 Sphere2018.04.05-20.32.39.png,1280,720,50952880,617.0936280000001,429.73571799999996,807.0936280000001,619.735718
BarefootSweetRed_BetaRigV1_1978.Far17 Sphere2018.04.06-13.16.12.png,1280,720,BarefootSweetRed,737.129395,274.290894,887.1293949999999,634.2908940000001
47934912_AlphaRigV1_2550.Far33 Sphere2018.04.05-20.43.58.png,1280,720,47934912,332.12493900000004,272.80078100000003,482.124939,632.8007809999999
BarefootSweetRed_AlphaRigV1_2550.Out35 Sphere2018.04.05-20.14.34.png,1280,720,BarefootSweetRed,339.216003,274.92865,489.216003,634.92865
BarefootChardonnay_BetaRigV1_2550.Far18 Sphere2018.04.05-20.07.35.png,1280,720,BarefootChardonnay,623.52179,264.534058,773.52179,624.534058
California_Roots_Pinot_Grigio_RigV1_2550.Far30 Sphere2018.04.05-20.18.47.png,1280,720,California_Roots_Pinot_Grigio,564.9997559999999,262.94140600000003,714.9997559999999,622.9414059999999
Barefoot_Moscato_RigV1_1978.Out10 Sphere2018.04.06-13.11.45.png,1280,720,Barefoot_Moscato,564.9992679999999,262.941284,714.9992679999999,622.941284
sutterHomeBox_AlphaRigV1_2550.Out2 Sphere2018.04.05-20.23.49.png,1280,720,sutterHomeBox,491.46905499999997,265.899963,641.469055,625.899963
BarefootChardonnay_BetaRigV1_2550.Far11 Sphere2018.04.05-20.07.28.png,1280,720,BarefootChardonnay,773.941772,272.575806,923.941772,632.575806
13300260_AlphaRigV1_2550.Out16 Sphere2018.04.05-20.43.03.png,1280,720,13300260,355.364075,281.573547,505.364075,641.573547
17125355_AlphaRigV1_1978.Out30 Sphere2018.04.06-13.08.24.png,1280,720,17125355,464.716125,266.809204,614.716125,626.809204
California_Roots_Pinot_Grigio_RigV1_1978.Out22 Sphere2018.04.06-13.21.46.png,1280,720,California_Roots_Pinot_Grigio,564.9998780000001,262.941162,714.9998780000001,622.941162
13300260_AlphaRigV1_1978.Out36 Sphere2018.04.06-13.02.23.png,1280,720,13300260,498.261963,263.907471,648.261963,623.907471
50952880_RigV1_1978.Far32 Sphere2018.04.06-12.51.54.png,1280,720,50952880,544.9998780000001,427.94122300000004,734.9998780000001,617.941223
15207232_AlphaRigV1_1978.Far32 Sphere2018.04.06-13.00.30.png,1280,720,15207232,346.697052,281.47027599999996,496.6970519999999,641.470276
CaliforniaRootCabernet_BetaRigV1_2550.Out23 Sphere2018.04.05-20.15.36.png,1280,720,CaliforniaRootCabernet,642.590393,263.451904,792.590393,623.451904
13300536_AlphaRigV1_2550.Out33 Sphere2018.04.05-20.45.47.png,1280,720,13300536,481.605774,265.758118,631.605774,625.758118
California_Root_Chardonnay_AlphaRigV1_2550.Out27 Sphere2018.04.05-20.16.53.png,1280,720,California_Root_Chardonnay,422.775208,274.193054,572.775208,634.193054
California_Roots_Pinot_Grigio_BetaRigV1_2550.Out12 Sphere2018.04.05-20.19.05.png,1280,720,California_Roots_Pinot_Grigio,637.787781,264.256531,787.787781,624.256531
California_Root_Chardonnay_BetaRigV1_2550.Far21 Sphere2018.04.05-20.16.12.png,1280,720,California_Root_Chardonnay,650.621277,266.041321,800.621277,626.041321
53038403_AlphaRigV1_2550.Out4 Sphere2018.04.05-20.39.10.png,1280,720,53038403,364.03515600000003,266.04638700000004,514.0351559999999,626.046387
CaliforniaRootsMoscato_AlphaRigV1_1978.Out6 Sphere2018.04.06-13.20.16.png,1280,720,CaliforniaRootsMoscato,453.919128,265.77948,603.919128,625.77948
15207232_RigV1_2550.Out36 Sphere2018.04.05-20.42.09.png,1280,720,15207232,564.999512,262.940857,714.999512,622.940857
16293119_RigV1_2550.Out23 Sphere2018.04.05-20.48.03.png,1280,720,16293119,564.9998780000001,262.940735,714.9998780000001,622.940735
Barefoot_Red_Moscato_BetaRigV1_1978.Far8 Sphere2018.04.06-13.13.35.png,1280,720,Barefoot_Red_Moscato,801.679382,272.69140600000003,951.679382,632.6914059999999
17125355_RigV1_2550.Far1 Sphere2018.04.05-20.48.20.png,1280,720,17125355,565.000488,262.940918,715.000488,622.940918
California_Root_Chardonnay_AlphaRigV1_1978.InnerSphere Sphere2018.04.06-13.19.34.png,1280,720,California_Root_Chardonnay,439.169312,166.608154,639.169312,566.608154
85669500_RigV1_1978.Out10 Sphere2018.04.06-12.53.21.png,1280,720,85669500,544.9992679999999,427.941284,734.9992679999999,617.941284
Barefoot_Pinot_Noir_RigV1_2550.Out9 Sphere2018.04.05-20.10.27.png,1280,720,Barefoot_Pinot_Noir,564.9992679999999,262.940857,714.9992679999999,622.940857
sutterHomeBox_RigV1_1978.Out18 Sphere2018.04.06-13.26.36.png,1280,720,sutterHomeBox,565.0002440000001,262.940735,715.0002440000001,622.940735
California_Roots_Pinot_Grigio_RigV1_2550.Far31 Sphere2018.04.05-20.18.48.png,1280,720,California_Roots_Pinot_Grigio,565.000549,262.940796,715.000549,622.940796
50441825_AlphaRigV1_2550.Out28 Sphere2018.04.05-20.31.00.png,1280,720,50441825,354.393311,448.948059,544.393311,638.948059
CaliforniaRootsRedBlend_RigV1_2550.Far7 Sphere2018.04.05-20.19.38.png,1280,720,CaliforniaRootsRedBlend,564.9998780000001,262.940857,714.9998780000001,622.940857
Barefoot_Red_Moscato_RigV1_1978.Far1 Sphere2018.04.06-13.13.28.png,1280,720,Barefoot_Red_Moscato,564.9998780000001,262.940857,714.9998780000001,622.940857
14985647_AlphaRigV1_2550.Out29 Sphere2018.04.05-20.46.56.png,1280,720,14985647,491.0177,266.372498,641.0177,626.3724980000001
CaliforniaRootsRedBlend_AlphaRigV1_1978.Far17 Sphere2018.04.06-13.22.19.png,1280,720,CaliforniaRootsRedBlend,349.48431400000004,280.566162,499.484314,640.566162
47934912_AlphaRigV1_1978.Far29 Sphere2018.04.06-13.02.54.png,1280,720,47934912,321.529388,265.14263900000003,471.529388,625.1426389999999
JoelGottSauvignonBlanc2014_AlphaRigV1_2550.Out29 Sphere2018.04.05-20.23.02.png,1280,720,JoelGottSauvignonBlanc2014,467.063416,268.941711,617.063416,628.941711
15207232_BetaRigV1_1978.Out1 Sphere2018.04.06-13.00.34.png,1280,720,15207232,780.423279,282.248352,930.4232789999999,642.248352
47985484_AlphaRigV1_2550.Out14 Sphere2018.04.05-20.36.53.png,1280,720,47985484,374.379425,265.805542,524.379395,625.805542
47137519_RigV1_2550.Out1 Sphere2018.04.05-20.35.27.png,1280,720,47137519,564.999451,262.940796,714.999451,622.940796
13300536_RigV1_1978.Out29 Sphere2018.04.06-13.04.42.png,1280,720,13300536,565.000305,262.94104,715.000305,622.94104
14985647_AlphaRigV1_1978.Out5 Sphere2018.04.06-13.05.32.png,1280,720,14985647,432.78564500000005,263.81933599999996,582.785645,623.819336
13462173_2_RigV1_2550.Far2 Sphere2018.04.05-20.31.12.png,1280,720,13462173_2,544.9999389999999,427.940613,734.9999389999999,617.940613
52644170_BetaRigV1_2550.Far24 Sphere2018.04.05-20.37.42.png,1280,720,52644170,766.546387,265.349487,916.5463869999999,625.3494870000001
Barefoot_Pinot_Noir_AlphaRigV1_2550.Out5 Sphere2018.04.05-20.10.23.png,1280,720,Barefoot_Pinot_Noir,468.766907,263.67724599999997,618.7669070000001,623.677246
85669500_AlphaRigV1_2550.Out3 Sphere2018.04.05-20.34.15.png,1280,720,85669500,325.12619,431.790833,515.126221,621.790833
47137519_RigV1_1978.Far32 Sphere2018.04.06-12.54.22.png,1280,720,47137519,564.9998780000001,262.941223,714.9998780000001,622.941223
13462173_2_BetaRigV1_1978.Far28 Sphere2018.04.06-12.50.37.png,1280,720,13462173_2,734.285767,437.967957,924.285767,627.9679570000001
BarefootChardonnay_BetaRigV1_1978.Out14 Sphere2018.04.06-13.10.36.png,1280,720,BarefootChardonnay,653.1531980000001,263.33392299999997,803.1531980000001,623.333923
16293119_AlphaRigV1_2550.Far Sphere2018.04.05-20.47.05.png,1280,720,16293119,380.228516,276.90002400000003,530.228516,636.900024
50952880_AlphaRigV1_1978.Far5 Sphere2018.04.06-12.51.28.png,1280,720,50952880,414.085083,430.796875,604.085083,620.796875
50952880_AlphaRigV1_1978.Out8 Sphere2018.04.06-12.52.06.png,1280,720,50952880,383.98269700000003,429.33032199999997,573.982666,619.330322
53038403_RigV1_2550.Far21 Sphere2018.04.05-20.38.52.png,1280,720,53038403,565.000549,262.941101,715.000549,622.941101
CaliforniaRootsMoscato_BetaRigV1_2550.Out8 Sphere2018.04.05-20.17.47.png,1280,720,CaliforniaRootsMoscato,650.461121,263.548096,800.461121,623.548096
13462173_2_AlphaRigV1_1978.Out6 Sphere2018.04.06-12.50.50.png,1280,720,13462173_2,419.308472,431.56793200000004,609.3084719999999,621.567932
85200011_BetaRigV1_1978.Far26 Sphere2018.04.06-12.59.10.png,1280,720,85200011,632.848755,264.358154,782.848755,624.358154
50952880_RigV1_1978.Far13 Sphere2018.04.06-12.51.35.png,1280,720,50952880,545.0000610000001,427.94085700000005,735.0000610000001,617.940857
85669500_BetaRigV1_2550.Far15 Sphere2018.04.05-20.33.53.png,1280,720,85669500,737.58313,440.507935,927.5831300000001,630.507935
85200011_BetaRigV1_1978.Out30 Sphere2018.04.06-12.59.50.png,1280,720,85200011,677.581665,267.808411,827.581665,627.808411
47137519_RigV1_2550.Out7 Sphere2018.04.05-20.35.33.png,1280,720,47137519,565.000488,262.940979,715.000488,622.940979
47137519_BetaRigV1_1978.Far6 Sphere2018.04.06-12.53.56.png,1280,720,47137519,631.8553469999999,264.237549,781.8553469999999,624.2375490000001
16293119_BetaRigV1_2550.Far31 Sphere2018.04.05-20.47.37.png,1280,720,16293119,773.123108,265.532715,923.123108,625.532715
53038403_AlphaRigV1_2550.Out7 Sphere2018.04.05-20.39.13.png,1280,720,53038403,397.532532,274.505554,547.5325320000001,634.505554
JoelGottSauvignonBlanc2014_RigV1_1978.Out4 Sphere2018.04.06-13.25.08.png,1280,720,JoelGottSauvignonBlanc2014,565.0007320000001,262.94104,715.0007320000001,622.94104
47985484_RigV1_2550.Far13 Sphere2018.04.05-20.36.17.png,1280,720,47985484,565.000305,262.940735,715.000305,622.940735
sutterHomeBox_AlphaRigV1_1978.Out34 Sphere2018.04.06-13.26.52.png,1280,720,sutterHomeBox,414.750916,267.927551,564.750916,627.927551
47985484_RigV1_1978.Out35 Sphere2018.04.06-12.56.13.png,1280,720,47985484,565.0006099999999,262.940552,715.0006099999999,622.9405519999999
CaliforniaRootCabernet_BetaRigV1_1978.Far28 Sphere2018.04.06-13.17.36.png,1280,720,CaliforniaRootCabernet,662.906616,265.665222,812.906616,625.665222
50441825_RigV1_2550.Far8 Sphere2018.04.05-20.30.05.png,1280,720,50441825,545.0000610000001,427.940674,735.0000610000001,617.9406740000001
CaliforniaRootsRedBlend_AlphaRigV1_1978.Out8 Sphere2018.04.06-13.22.45.png,1280,720,CaliforniaRootsRedBlend,360.990448,265.152832,510.9904480000001,625.152832
CaliforniaRootsRedBlend_BetaRigV1_1978.Far4 Sphere2018.04.06-13.22.06.png,1280,720,CaliforniaRootsRedBlend,794.372559,264.919128,944.372559,624.919128
California_Root_Chardonnay_RigV1_1978.Out5 Sphere2018.04.06-13.19.01.png,1280,720,California_Root_Chardonnay,564.999512,262.940857,714.999512,622.940857
50441825_AlphaRigV1_1978.Out6 Sphere2018.04.06-12.49.37.png,1280,720,50441825,395.050049,433.08288600000003,585.0500490000001,623.082886
JoelGott815CabernetSauvignon_BetaRigV1_1978.Out6 Sphere2018.04.06-13.23.57.png,1280,720,JoelGott815CabernetSauvignon,669.4519650000001,265.45300299999997,819.4519650000001,625.4530030000001
47985484_BetaRigV1_1978.Out4 Sphere2018.04.06-12.55.43.png,1280,720,47985484,711.007935,264.00726299999997,861.007935,624.007263
JoelGott815CabernetSauvignon_RigV1_1978.Far14 Sphere2018.04.06-13.23.30.png,1280,720,JoelGott815CabernetSauvignon,565.0002440000001,262.940674,715.0002440000001,622.9406740000001
14985647_BetaRigV1_2550.Far28 Sphere2018.04.05-20.46.20.png,1280,720,14985647,655.961548,265.47699,805.961548,625.47699
15207232_AlphaRigV1_1978.Far13 Sphere2018.04.06-13.00.11.png,1280,720,15207232,483.337646,263.24548300000004,633.337646,623.245483
47137519_RigV1_2550.Far33 Sphere2018.04.05-20.35.24.png,1280,720,47137519,564.999329,262.940674,714.999329,622.9406740000001
CaliforniaRootsMoscato_RigV1_2550.Out16 Sphere2018.04.05-20.17.55.png,1280,720,CaliforniaRootsMoscato,565.000488,262.940979,715.000488,622.940979
BarefootCabernetSauvignon_AlphaRigV1_2550.Far30 Sphere2018.04.05-20.06.33.png,1280,720,BarefootCabernetSauvignon,400.468292,271.21435499999995,550.468262,631.214355
53038403_RigV1_1978.Out3 Sphere2018.04.06-12.58.08.png,1280,720,53038403,565.0001219999999,262.94104,715.0001219999999,622.94104
50952880_RigV1_1978.Out21 Sphere2018.04.06-12.52.19.png,1280,720,50952880,544.9999389999999,427.940796,734.9999389999999,617.940796
BarefootSweetRed_AlphaRigV1_1978.Far26 Sphere2018.04.06-13.16.20.png,1280,720,BarefootSweetRed,508.722412,263.91693100000003,658.722412,623.916931
BarefootChardonnay_RigV1_2550.Out28 Sphere2018.04.05-20.08.19.png,1280,720,BarefootChardonnay,564.9993900000001,262.941223,714.9993900000001,622.941223
13462173_2_BetaRigV1_1978.Far17 Sphere2018.04.06-12.50.26.png,1280,720,13462173_2,701.632385,437.36669900000004,891.632385,627.366699
85669500_AlphaRigV1_1978.Far31 Sphere2018.04.06-12.53.07.png,1280,720,85669500,379.91540499999996,428.992249,569.915405,618.992249
47137519_AlphaRigV1_1978.Out17 Sphere2018.04.06-12.54.42.png,1280,720,47137519,503.93225099999995,263.13903799999997,653.932251,623.139038
47934912_RigV1_1978.Out26 Sphere2018.04.06-13.03.26.png,1280,720,47934912,564.999329,262.940735,714.999329,622.940735
BarefootSweetRed_AlphaRigV1_2550.Out20 Sphere2018.04.05-20.14.19.png,1280,720,BarefootSweetRed,331.72607400000004,267.775574,481.72607400000004,627.775574
BarefootCabernetSauvignon_RigV1_2550.Far35 Sphere2018.04.05-20.50.07.png,1280,720,BarefootCabernetSauvignon,565.0,262.940735,715.0,622.940735
50441825_RigV1_1978.Far21 Sphere2018.04.06-12.49.16.png,1280,720,50441825,544.9999389999999,427.941162,734.9999389999999,617.941162
47137519_RigV1_2550.Far27 Sphere2018.04.05-20.35.18.png,1280,720,47137519,565.000854,262.94104,715.000854,622.94104
14985647_RigV1_2550.Out21 Sphere2018.04.05-20.46.48.png,1280,720,14985647,564.999451,262.940674,714.999451,622.9406740000001
47985484_RigV1_1978.Far22 Sphere2018.04.06-12.55.25.png,1280,720,47985484,564.9998780000001,262.940796,714.9998780000001,622.940796
17125355_AlphaRigV1_1978.Far12 Sphere2018.04.06-13.07.31.png,1280,720,17125355,500.512878,264.359131,650.512878,624.3591309999999
17125355_BetaRigV1_1978.Out11 Sphere2018.04.06-13.08.06.png,1280,720,17125355,651.542603,263.31732200000005,801.542603,623.317322
California_Roots_Pinot_Grigio_BetaRigV1_2550.Out18 Sphere2018.04.05-20.19.11.png,1280,720,California_Roots_Pinot_Grigio,627.5924679999999,264.055054,777.5924679999999,624.055054
13300536_BetaRigV1_1978.Out8 Sphere2018.04.06-13.04.22.png,1280,720,13300536,794.6757809999999,265.728088,944.675781,625.728088
BarefootCabernetSauvignon_RigV1_1978.Out36 Sphere2018.04.06-13.09.44.png,1280,720,BarefootCabernetSauvignon,564.999146,262.940857,714.999146,622.940857
Barefoot_Pinot_Noir_RigV1_1978.Out27 Sphere2018.04.06-13.13.16.png,1280,720,Barefoot_Pinot_Noir,565.000305,262.94104,715.000305,622.94104
13462173_2_AlphaRigV1_2550.Out3 Sphere2018.04.05-20.31.48.png,1280,720,13462173_2,430.913818,428.99749800000006,620.913818,618.9974980000001
50952880_BetaRigV1_2550.Out11 Sphere2018.04.05-20.33.10.png,1280,720,50952880,620.516846,428.38446,810.516846,618.38446
Barefoot_Red_Moscato_RigV1_1978.Out4 Sphere2018.04.06-13.14.06.png,1280,720,Barefoot_Red_Moscato,565.0007320000001,262.94104,715.0007320000001,622.94104
15207232_AlphaRigV1_1978.Far29 Sphere2018.04.06-13.00.27.png,1280,720,15207232,346.815796,264.719666,496.815796,624.719666
85669500_BetaRigV1_2550.Far35 Sphere2018.04.05-20.34.13.png,1280,720,85669500,603.3645019999999,428.58429,793.3645019999999,618.58429
15207232_BetaRigV1_2550.Out30 Sphere2018.04.05-20.42.04.png,1280,720,15207232,648.345398,265.808655,798.345398,625.8086549999999
sutterHomeBox_RigV1_1978.Out5 Sphere2018.04.06-13.26.23.png,1280,720,sutterHomeBox,564.999512,262.940857,714.999512,622.940857
CaliforniaRootCabernet_AlphaRigV1_1978.Far4 Sphere2018.04.06-13.17.12.png,1280,720,CaliforniaRootCabernet,493.599915,263.137512,643.599915,623.137512
sutterHomeBox_BetaRigV1_1978.Far28 Sphere2018.04.06-13.26.11.png,1280,720,sutterHomeBox,795.4364009999999,277.657227,945.4364009999999,637.6572269999999
BarefootCabernetSauvignon_AlphaRigV1_2550.Out12 Sphere2018.04.05-20.50.20.png,1280,720,BarefootCabernetSauvignon,360.25579799999997,273.131042,510.255798,633.131042
13300536_AlphaRigV1_1978.Out20 Sphere2018.04.06-13.04.34.png,1280,720,13300536,463.317505,263.52691699999997,613.317505,623.526917
14985647_BetaRigV1_2550.Out16 Sphere2018.04.05-20.46.43.png,1280,720,14985647,682.7212519999999,268.916565,832.7212519999999,628.916565
85200011_RigV1_2550.Out4 Sphere2018.04.05-20.40.24.png,1280,720,85200011,565.000549,262.940735,715.000549,622.940735
Barefoot_Moscato_AlphaRigV1_1978.Out14 Sphere2018.04.06-13.11.49.png,1280,720,Barefoot_Moscato,319.906921,265.895264,469.906921,625.895264
BarefootRiesling_BetaRigV1_2550.Out7 Sphere2018.04.05-20.12.53.png,1280,720,BarefootRiesling,719.220459,272.77209500000004,869.220459,632.772095
CaliforniaRootCabernet_BetaRigV1_1978.Far30 Sphere2018.04.06-13.17.38.png,1280,720,CaliforniaRootCabernet,648.0175780000001,264.927979,798.0175780000001,624.927979
47934912_RigV1_1978.Out17 Sphere2018.04.06-13.03.17.png,1280,720,47934912,565.0000610000001,262.94104,715.0000610000001,622.94104
14985647_AlphaRigV1_2550.Far8 Sphere2018.04.05-20.46.00.png,1280,720,14985647,356.56701699999996,271.631958,506.56701699999996,631.631958
47137519_BetaRigV1_1978.Far17 Sphere2018.04.06-12.54.07.png,1280,720,47137519,623.0039059999999,264.24969500000003,773.0039059999999,624.249695
